/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_47_534.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_47_534.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_47_534.jpg, -0.410673, 1, 0, 5.869647
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_47_651.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_47_651.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_47_651.jpg, -0.05760598, 1, 0, 7.246399
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_47_770.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_47_770.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_47_770.jpg, 0, 1, 0, 8.601967
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_47_874.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_47_874.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_47_874.jpg, -0.1141262, 1, 0, 9.720469
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_47_985.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_47_985.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_47_985.jpg, -0.445875, 1, 0, 10.76964
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_48_095.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_48_095.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_48_095.jpg, -0.1155481, 1, 0, 12.2119
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_48_206.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_48_206.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_48_206.jpg, -0.181263, 1, 0, 13.03904
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_48_309.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_48_309.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_48_309.jpg, -0.2823054, 1, 0, 14.44351
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_48_415.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_48_415.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_48_415.jpg, 0, 1, 0, 15.41039
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_48_523.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_48_523.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_48_523.jpg, -0.1550399, 1, 0, 16.57749
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_48_634.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_48_634.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_48_634.jpg, -0.1828952, 1, 0, 17.78646
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_48_755.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_48_755.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_48_755.jpg, -0.1883672, 1, 0, 19.01077
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_48_953.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_48_953.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_48_953.jpg, -0.01516807, 1, 0, 20.93245
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_49_060.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_49_060.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_49_060.jpg, -0.1457462, 1, 0, 21.8621
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_49_172.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_49_172.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_49_172.jpg, -0.08499312, 1, 0, 23.0234
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_49_273.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_49_273.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_49_273.jpg, -0.1557029, 1, 0, 24.00448
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_49_372.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_49_372.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_49_372.jpg, -0.1828526, 1, 0, 24.9228
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_49_483.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_49_483.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_49_483.jpg, -0.2991657, 1, 0, 25.8697
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_49_610.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_49_610.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_49_610.jpg, -0.2807103, 1, 0, 27.06304
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_49_710.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_49_710.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_49_710.jpg, -0.2510641, 1, 0, 28.00414
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_49_813.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_49_813.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_49_813.jpg, -0.402729, 1, 0, 28.84632
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_49_922.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_49_922.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_49_922.jpg, -0.1074868, 1, 0, 29.7742
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_50_025.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_50_025.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_50_025.jpg, 0, 1, 0, 30.18916
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_50_134.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_50_134.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_50_134.jpg, 0, 1, 0, 30.19022
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_50_259.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_50_259.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_50_259.jpg, 0, 0.7720151, 0, 30.15
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_50_359.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_50_359.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_50_359.jpg, 0, 0.4712472, 0, 30.07544
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_50_461.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_50_461.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_50_461.jpg, 0, 0.4814979, 0, 30.04259
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_50_565.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_50_565.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_50_565.jpg, 0, 0.7970526, 0, 30.1137
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_50_675.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_50_675.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_50_675.jpg, 0, 1, 0, 30.1904
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_50_798.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_50_798.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_50_798.jpg, -0.3664799, 1, 0, 30.16261
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_50_902.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_50_902.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_50_902.jpg, -0.4897739, 1, 0, 30.15753
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_51_013.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_51_013.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_51_013.jpg, -0.1588919, 1, 0, 30.19374
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_51_114.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_51_114.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_51_114.jpg, 0, 1, 0, 30.18827
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_51_239.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_51_239.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_51_239.jpg, 0, 1, 0, 30.19018
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_51_363.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_51_363.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_51_363.jpg, 0, 1, 0, 30.19029
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_51_464.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_51_464.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_51_464.jpg, 0, 1, 0, 30.18938
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_51_571.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_51_571.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_51_571.jpg, 0, 1, 0, 30.19034
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_51_683.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_51_683.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_51_683.jpg, 0, 1, 0, 30.1898
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_51_788.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_51_788.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_51_788.jpg, 0, 1, 0, 30.19029
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_51_902.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_51_902.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_51_902.jpg, 0, 1, 0, 30.19023
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_52_022.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_52_022.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_52_022.jpg, 0, 1, 0, 30.1902
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_52_134.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_52_134.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_52_134.jpg, 0, 1, 0, 30.19023
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_52_236.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_52_236.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_52_236.jpg, 0, 1, 0, 30.18942
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_52_359.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_52_359.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_52_359.jpg, 0, 1, 0, 30.19065
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_52_469.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_52_469.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_52_469.jpg, -0.2012311, 1, 0, 30.17786
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_52_587.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_52_587.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_52_587.jpg, 0, 1, 0, 30.19034
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_52_753.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_52_753.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_52_753.jpg, 0, 1, 0, 30.19014
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_52_878.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_52_878.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_52_878.jpg, -0.08073592, 1, 0, 30.18879
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_53_099.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_53_099.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_53_099.jpg, -0.7418851, 1, 0, 30.11737
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_53_202.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_53_202.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_53_202.jpg, -0.429996, 1, 0, 30.19207
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_53_310.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_53_310.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_53_310.jpg, -0.555621, 1, 0, 30.17048
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_53_437.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_53_437.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_53_437.jpg, -0.422739, 1, 0, 30.19394
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_53_570.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_53_570.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_53_570.jpg, -0.02646017, 1, 0, 30.18637
/Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/center_2020_06_20_15_47_53_681.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/left_2020_06_20_15_47_53_681.jpg, /Users/tariteme/Desktop/Udemy Self-Driving Car Course/Data/IMG/right_2020_06_20_15_47_53_681.jpg, 0, 1, 0, 30.18811
